codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
111225,Membro Superior do Poder Executivo,1756.47,Holt-Winters,0.5081,1892.2170343027874,2038.4551429319235,2195.9951181163974,2365.7104133549724,Crescente,MUDANÇA RÁPIDA
111230,Governador de Estado,2054.64,Holt-Winters,0.8405,2213.430805740991,2384.493600729672,2568.7768134307303,2767.3021706580016,Crescente,MERCADO INCERTO
111235,Governador do Distrito Federal,1788.06,Fallback,0.8212,1926.2484359854946,2075.116627594468,2235.4899491020087,2408.2575630118886,Decrescente,CRESCIMENTO LEVE
111240,Vice-Governador de Estado,1676.66,XGBoost,0.6846,1806.2389979527754,1945.8323796866664,2096.2140968767126,2258.2179152822127,Oscilante,CRESCIMENTO VOLÁTIL
111245,Vice-Governador do Distrito Federal,1641.34,Prophet,0.541,1768.1893269355792,1904.842077746778,2052.05590028248,2210.6469964508647,Oscilante,IMPREVISÍVEL
111250,Prefeito,1919.98,ARIMA,0.968,2068.3637417779214,2228.2151732317857,2400.420563335053,2585.9346754759717,Crescente,NOVA TENDÊNCIA
111255,Vice-Prefeito,1835.64,XGBoost,0.5996,1977.5056088903134,2130.3351600491646,2294.975990833424,2472.3409242235402,Oscilante,VARIAÇÃO INTENSA
111305,Ministro do Supremo Tribunal Federal,2046.17,Prophet,1.0495,2204.3062102280905,2374.6638199417093,2558.1873478261678,2755.894308752523,Oscilante,CRESCIMENTO FORTE
111310,Ministro do Superior Tribunal de Justica,1970.67,Holt-Winters,1.0722,2122.9712679348204,2287.0429876523103,2463.794826793763,2654.206755757994,Crescente,CRESCIMENTO VOLÁTIL
111315,Ministro do  Superior Tribunal Militar,2071.99,XGBoost,0.5453,2232.121683208385,2404.628984043858,2590.468339787183,2790.670105021645,Decrescente,CRESCIMENTO FORTE
111320,Ministro do  Superior Tribunal do Trabalho,1662.67,Linear,0.6531,1791.167794738433,1929.5964135445645,2078.723350264218,2239.3754137405776,Decrescente,NOVA TENDÊNCIA
111325,Juiz de Direito,1997.1,XGBoost,0.9161,2151.4438841574843,2317.7160816577248,2496.8384603154377,2689.8041335811117,Decrescente,VARIAÇÃO INTENSA
111330,Juiz Federal,1682.33,Prophet,0.6708,1812.3471982547997,1952.4126461645587,2103.3029126946426,2265.8545831693514,Crescente,IMPREVISÍVEL
111335,Juiz Auditor Federal - Justica Militar,1640.31,Linear,0.7473,1767.0797244115784,1903.6467206970021,2050.768161253826,2209.259735794118,Oscilante,QUEDA RECENTE
111340,Juiz Auditor Estadual - Justica Militar,1723.56,Prophet,0.5179,1856.7636177349525,2000.2617443803458,2154.8499808028023,2321.3854150894103,Oscilante,VARIAÇÃO INTENSA
111345,Juiz do Trabalho,1844.79,Linear,0.8985,1987.3627575258552,2140.9541085981446,2306.415614243311,2484.6646475334733,Oscilante,MERCADO INCERTO
111405,Dirigente do Servico Publico Federal,1671.36,Holt-Winters,0.8701,1800.5293927321882,1939.6815133140328,2089.587866923444,2251.0795837474975,Crescente,IMPREVISÍVEL
111410,Dirigente do Servico Publico Estadual e Distrital,1641.28,ARIMA,0.6993,1768.1246898953461,1904.7724452972766,2051.980886358481,2210.566185150472,Crescente,MERCADO INCERTO
111415,Dirigente do Servico Publico Municipal,1667.86,Fallback,1.0375,1796.7588987185927,1935.619620426445,2085.2120546901538,2246.365591224572,Oscilante,MERCADO ESTÁVEL
111505,Especialista de Políticas Públicas e Gestão Governamental - Eppgg,2017.9,Linear,1.1591,2173.8513914382793,2341.855330818248,2522.8432873018487,2717.818717717353,Decrescente,ALTA NOS ÚLTIMOS MESES
111510,Analista de Planejamento e Orçamento - Apo,1782.62,ARIMA,0.5684,1920.3880110043635,2068.803285506331,2228.688686659409,2400.930671776256,Oscilante,CRESCIMENTO LEVE
113005,Cacique,1885.36,Holt-Winters,0.7305,2031.0681695634441,2188.0372498694146,2357.137529187479,2539.3065551492086,Crescente,CRESCIMENTO FORTE
113010,Lider de Comunidade Caicara,1978.71,Holt-Winters,0.6739,2131.6326313260506,2296.373735885513,2473.8466926096644,2665.0354700106564,Oscilante,RETRAÇÃO LEVE
113015,Membro de Lideranca Quilombola,1655.19,XGBoost,1.1842,1783.1097103893778,1920.9155681733764,2069.371614405643,2229.300938291583,Oscilante,RETRAÇÃO LEVE
114105,Dirigente de Partido Politico,1886.23,Holt-Winters,0.9694,2032.0054066468238,2189.0469203871867,2358.2252310854683,2540.4783190049075,Crescente,CRESCIMENTO FORTE
114205,Dirigentes de Entidades de Trabalhadores,2049.69,Linear,0.6757,2208.0982499217635,2378.7489236457977,2562.5881647007914,2760.6352383755793,Decrescente,MERCADO INCERTO
114210,Dirigentes de Entidades Patronais,1970.11,Holt-Winters,0.5376,2122.367988892645,2286.393084790296,2463.0946968364365,2653.452516954326,Oscilante,CRESCIMENTO VOLÁTIL
114305,Dirigente e Administrador de Organizacao Religiosa,1853.74,XGBoost,0.8679,1997.0044493606204,2151.3409489821197,2317.605191239868,2496.7189998420963,Crescente,VARIAÇÃO INTENSA
114405,Dirigente e Administrador de Organizacao da Sociedade Civil sem Fins Lucrativos,1785.95,Prophet,0.9082,1923.9753667372986,2072.667886453665,2232.8519594413683,2405.415698948068,Crescente,MERCADO INCERTO
121005,Diretor de Planejamento Estrategico,1931.55,Prophet,0.8517,2080.8279177028635,2241.6426305773266,2414.885748346244,2601.517787901756,Crescente,NOVA TENDÊNCIA
121010,Diretor Geral de Empresa e Organizacoes (Exceto de Interesse Publico),1829.12,XGBoost,0.9398,1970.481717184987,2122.7684338700005,2286.824477758837,2463.5594295808337,Crescente,QUEDA RECENTE
122105,Diretor de Producao e Operacoes em Empresa Agropecuaria,2072.17,Fallback,0.6,2232.3155943290844,2404.837881392363,2590.6933815591815,2790.9125389228243,Decrescente,RETRAÇÃO LEVE
122110,Diretor de Producao e Operacoes em Empresa Aquicola,1930.71,Fallback,0.8549,2079.922999139601,2240.6677762843055,2413.8355534102543,2600.386429696254,Decrescente,CRESCIMENTO LEVE
122115,Diretor de Producao e Operacoes em Empresa Florestal,1813.53,ARIMA,1.1479,1953.6868595644296,2104.6756024078586,2267.3333598396957,2442.5619600287187,Decrescente,ALTA NOS ÚLTIMOS MESES
122120,Diretor de Producao e Operacoes em Empresa Pesqueira,2071.94,XGBoost,0.7716,2232.067819008191,2404.5709570026074,2590.405828183851,2790.602762271318,Decrescente,MERCADO ESTÁVEL
122205,"Diretor de Producao e Operacoes da Industria de Transformacao, Extracao Mineral e Utilidades",1774.6,Holt-Winters,1.1285,1911.748193293211,2059.495748089629,2218.661825484841,2390.128894623725,Decrescente,CRESCIMENTO LEVE
122305,Diretor de Operacoes de Obras Publica e Civil,1673.12,Linear,0.9303,1802.4254125790246,1941.7240651660773,2091.788275360756,2253.4500485590256,Decrescente,VARIAÇÃO INTENSA
122405,Diretor de Operacoes Comerciais (Comercio Atacadista e Varejista),1929.79,XGBoost,0.9792,2078.9318978560273,2239.6000787252824,2412.6853399089323,2599.147323090228,Decrescente,CRESCIMENTO LEVE
122505,Diretor de  Producao e Operacoes de Alimentacao,1676.34,ARIMA,0.8676,1805.8942670715323,1945.4610066226583,2095.814022615383,2257.7869216801164,Crescente,MERCADO ESTÁVEL
122510,Diretor de  Producao e Operacoes de Hotel,1856.85,Linear,0.5555,2000.3548026127007,2154.9502309479476,2321.493412967163,2500.907718912467,Oscilante,VARIAÇÃO INTENSA
122515,Diretor de  Producao e Operacoes de Turismo,1938.67,ARIMA,0.7082,2088.4981798105205,2249.9056812515055,2423.7874006608236,2611.1073955483926,Oscilante,IMPREVISÍVEL
122520,Turismologo,1821.88,XGBoost,0.8551,1962.6821809968644,2114.3661182968185,2277.77279759626,2453.8081993334117,Decrescente,CRESCIMENTO VOLÁTIL
122605,Diretor de Operacoes de Correios,1655.45,Linear,0.5968,1783.3898042303879,1921.217308787883,2069.6966747429733,2229.651120593286,Decrescente,CRESCIMENTO LEVE
122610,Diretor de Operacoes de Servicos de Armazenamento,2049.94,Linear,0.9437,2208.3675709227346,2379.039058852054,2562.9007227174548,2760.971952127217,Decrescente,CRESCIMENTO FORTE
122615,Diretor de Operacoes de Servicos de Telecomunicacoes,2083.57,Fallback,0.9139,2244.5966319733666,2418.06804679765,2604.9460271190414,2806.266685997495,Crescente,IMPREVISÍVEL
122620,Diretor de Operacoes de Servicos de Transporte,2011.18,Fallback,0.7308,2166.6120429321763,2334.0564964740793,2514.4417278139317,2708.7678520733366,Decrescente,ALTA NOS ÚLTIMOS MESES
122705,Diretor Comercial em Operacoes de Intermediacao Financeira,1899.19,Linear,0.5304,2045.9670073371653,2204.087529479513,2374.428238669309,2557.933559889796,Decrescente,IMPREVISÍVEL
122710,Diretor de Produtos Bancarios,1676.95,Fallback,0.9816,1806.551410313902,1946.1689365259238,2096.576664176042,2258.6085032341125,Decrescente,MERCADO INCERTO
122715,Diretor de Credito Rural,1797.16,Prophet,0.6357,1936.0517204208427,2085.6775491021967,2246.867060908564,2420.513943571494,Oscilante,MUDANÇA RÁPIDA
122720,Diretor de Cambio e Comercio Exterior,2021.95,XGBoost,0.6708,2178.2143916540113,2346.5555211596,2527.906727171799,2723.273480493881,Decrescente,CRESCIMENTO VOLÁTIL
122725,Diretor de Compliance,1791.26,Fallback,0.7897,1929.6957447979246,2078.8303582345484,2239.490691715303,2412.567499032849,Crescente,VARIAÇÃO INTENSA
122730,Diretor de Credito (Exceto Credito Imobiliario),1916.15,XGBoost,1.1406,2064.237744043044,2223.7703018719394,2395.632174519767,2580.7762208008853,Oscilante,RETRAÇÃO LEVE
122735,Diretor de Credito Imobiliario,1806.52,Fallback,0.6693,1946.1350986972002,2096.540211224432,2258.5692330524485,2433.120506432803,Oscilante,CRESCIMENTO LEVE
122740,Diretor de Leasing,1690.17,ARIMA,1.0424,1820.7931048452533,1961.5112862327562,2113.104732097213,2276.4139264207042,Crescente,ALTA NOS ÚLTIMOS MESES
122745,Diretor de Mercado de Capitais,1726.4,Prophet,0.9805,1859.8231043059843,2003.5576803234173,2158.400639872101,2325.2104833080125,Crescente,RETRAÇÃO LEVE
122750,Diretor de Recuperacao de Creditos em Operacoes de Intermediacao Financeira,1719.76,ARIMA,0.9081,1852.6699385201919,1995.8516892452503,2150.099098949516,2316.26736606452,Oscilante,CRESCIMENTO FORTE
122755,Diretor de Riscos de Mercado,1624.39,Prophet,0.7654,1749.929363069739,1885.1709107626018,2030.8644667526887,2187.8178040898415,Oscilante,VARIAÇÃO INTENSA
123105,Diretor Administrativo,1673.36,Prophet,0.7972,1802.6839607399568,1942.0025949640833,2092.088331056753,2253.7732937605974,Oscilante,NOVA TENDÊNCIA
123110,Diretor Administrativo e Financeiro,1755.0,Fallback,0.8955,1890.6334268170772,2036.7491479191365,2194.1572769784157,2363.730536495344,Decrescente,IMPREVISÍVEL
123115,Diretor Financeiro,1616.5,Prophet,1.0094,1741.4295922790914,1876.0142436531532,2021.0001357467856,2177.1911180881616,Oscilante,MERCADO INCERTO
123205,Diretor de Recursos Humanos,1813.02,Holt-Winters,1.011,1953.1374447224487,2104.0837265870955,2266.695741485702,2441.875063975378,Decrescente,CRESCIMENTO FORTE
123210,Diretor de Relacoes de Trabalho,1685.35,Holt-Winters,0.6748,1815.6005959465306,1955.9174794561347,2107.0786135359385,2269.9220852891326,Oscilante,MERCADO INCERTO
123305,Diretor Comercial,1923.89,Fallback,0.9311,2072.5759222331094,2232.752887857634,2405.308970715672,2591.2008785515827,Oscilante,MUDANÇA RÁPIDA
123310,Diretor de Marketing,1974.2,Linear,0.9838,2126.7740804685322,2291.139696764649,2468.208145989053,2658.961153931116,Crescente,VARIAÇÃO INTENSA
123405,Diretor de Suprimentos,1754.62,Holt-Winters,0.7751,1890.224058895601,2036.3081424056268,2193.682188793087,2363.218731592855,Oscilante,RETRAÇÃO LEVE
123410,Diretor de Suprimentos no Servico Publico,1867.58,XGBoost,0.5444,2011.91405997438,2167.4028340004675,2334.908403042364,2515.359473132749,Crescente,MERCADO INCERTO
123605,Diretor de Servicos de Informatica,1640.25,XGBoost,0.8999,1767.0150873713453,1903.5770882475006,2050.693147329827,2209.1789244937254,Oscilante,ALTA NOS ÚLTIMOS MESES
123705,Diretor de Pesquisa e Desenvolvimento (P&D),1875.88,XGBoost,0.7704,2020.8555172066206,2177.0353228481767,2345.2853291955958,2526.5383696871145,Decrescente,CRESCIMENTO VOLÁTIL
123805,Diretor de Manutencao,1804.34,Holt-Winters,0.8964,1943.7866195687322,2094.010232225877,2255.843727147142,2430.1843625185234,Decrescente,CRESCIMENTO LEVE
131105,Diretor de Servicos Culturais,1658.26,ARIMA,0.9782,1786.4169722813028,1924.4784285062035,2073.209826850272,2233.4357831616917,Oscilante,CRESCIMENTO VOLÁTIL
131110,Diretor de Servicos Sociais,2038.94,Prophet,0.8302,2196.5174468800064,2366.2731097767773,2549.1481699842566,2746.1565470551664,Decrescente,CRESCIMENTO FORTE
131115,Gerente de Servicos Culturais,1747.66,Prophet,0.7323,1882.726162228566,2028.230778263452,2184.9805736091726,2353.8446207472666,Crescente,CRESCIMENTO FORTE
131120,Gerente de Servicos Sociais,2049.76,Holt-Winters,0.722,2208.1736598020357,2378.83016150355,2562.6756809454573,2760.729518226038,Crescente,VARIAÇÃO INTENSA
131205,Diretor de Servicos de Saude,2079.85,Fallback,0.7048,2240.5891354789164,2413.750834928556,2600.295163831087,2801.2563853731285,Decrescente,IMPREVISÍVEL
131210,Gerente de Servicos de Saude,1822.05,XGBoost,0.5946,1962.8653192775246,2114.5634102370727,2277.9853370475907,2454.037164684525,Oscilante,IMPREVISÍVEL
131215,Tecnólogo em Gestão Hospitalar,1861.17,Holt-Winters,0.6963,2005.0086695094815,2159.9637673120565,2326.89441549511,2506.726132540763,Decrescente,ALTA NOS ÚLTIMOS MESES
131220,Gerontólogo,2013.76,Fallback,1.1063,2169.391435662198,2337.050691802644,2517.6673265459,2712.2427379902356,Oscilante,IMPREVISÍVEL
131225,Sanitarista,1623.56,Holt-Winters,1.1147,1749.035217346515,1884.2076618778308,2029.8267741373654,2186.699914434405,Crescente,ALTA NOS ÚLTIMOS MESES
131305,Diretor de Instituicao Educacional da Area Privada,1682.16,XGBoost,1.1254,1812.1640599741395,1952.2153542243047,2103.0903732433117,2265.625617818238,Oscilante,RETRAÇÃO LEVE
131310,Diretor de Instituicao Educacional Publica,1951.44,ARIMA,0.517,2102.2550965401238,2264.725787587077,2439.752864152,2628.3067339820363,Oscilante,IMPREVISÍVEL
131315,Gerente de Instituicao Educacional da Area Privada,1730.12,Fallback,0.8418,1863.830600800434,2007.8748921925107,2163.051503160055,2330.2207839323783,Decrescente,CRESCIMENTO LEVE
131320,Gerente de Servicos Educacionais da Area Publica,1917.06,XGBoost,0.7209,2065.218072486579,2224.826394022712,2396.7698857004225,2582.0018588568455,Decrescente,NOVA TENDÊNCIA
141105,Gerente de Producao e Operacoes  Aquicolas,1701.19,Fallback,0.8272,1832.664774568059,1974.3004461245332,2126.882289471744,2291.2562685928856,Oscilante,MERCADO INCERTO
141110,Gerente de Producao e Operacoes  Florestais,1788.58,Holt-Winters,0.6642,1926.8086236675144,2075.720108823481,2236.140069776669,2408.9579276152945,Oscilante,QUEDA RECENTE
141115,Gerente de Producao e Operacoes Agropecuarias,1695.52,Fallback,1.0778,1826.5565742660347,1967.7201796466406,2119.7934736538136,2283.6196007057465,Decrescente,CRESCIMENTO LEVE
141120,Gerente de Producao e Operacoes Pesqueiras,1641.98,Prophet,1.1331,1768.8787886980654,1905.5848238747942,2052.856048805139,2211.508983655057,Crescente,IMPREVISÍVEL
141205,Gerente de Producao e Operacoes,2068.16,Holt-Winters,0.912,2227.995685473508,2400.184112684012,2585.679950971897,2785.5116503465583,Crescente,MUDANÇA RÁPIDA
141305,Gerente de Producao e Operacoes da Construcao Civil e Obras Publicas,1925.57,Holt-Winters,0.6946,2074.385759359635,2234.702596443676,2407.409360587651,2593.4635949625863,Crescente,ALTA NOS ÚLTIMOS MESES
141405,Comerciante Atacadista,1828.09,XGBoost,0.7046,1969.3721146609862,2121.5730768202247,2285.536738730183,2462.172168924087,Decrescente,CRESCIMENTO VOLÁTIL
141410,Comerciante Varejista,1653.86,Prophet,0.6534,1781.6769226642116,1919.3720488760928,2067.7088057569927,2227.5096211328714,Oscilante,NOVA TENDÊNCIA
141415,Gerente de Loja e Supermercado,1693.43,ARIMA,1.1462,1824.3050506979164,1965.294649322338,2117.180488634506,2280.8046737420573,Crescente,MUDANÇA RÁPIDA
141420,Gerente de Operacoes de Servicos de Assistencia Tecnica,1614.97,Holt-Winters,0.9354,1739.7813477531483,1874.2386161908648,2019.0872806848045,2175.13042992814,Oscilante,IMPREVISÍVEL
141505,Gerente de Hotel,1886.31,XGBoost,0.697,2032.0915893671345,2189.1397636531888,2358.3252496508003,2540.5860674054315,Decrescente,MERCADO ESTÁVEL
141510,Gerente de Restaurante,1778.84,Holt-Winters,1.0702,1916.3158774696806,2064.416441187736,2223.9628094474556,2395.839559851497,Decrescente,NOVA TENDÊNCIA
141515,Gerente de Bar,1867.95,XGBoost,1.1077,2012.3126550558175,2167.832234105727,2335.3709889070265,2515.8578094851728,Crescente,RETRAÇÃO LEVE
141520,Gerente de Pensao,1886.09,Prophet,0.5733,2031.8545868862798,2188.884444671683,2358.0501985961364,2540.28975930399,Decrescente,CRESCIMENTO LEVE
141525,Gerente de Turismo,1930.1,XGBoost,0.8462,2079.265855897231,2239.95984638104,2413.072911849595,2599.564848142258,Decrescente,RETRAÇÃO LEVE
141605,Gerente de Operacoes de Transportes,1936.77,ARIMA,0.9876,2086.45134020314,2247.7006536839576,2421.41195973418,2608.548371035947,Decrescente,IMPREVISÍVEL
141610,Gerente de Operacoes de Correios e Telecomunicacoes,1987.45,ARIMA,0.6048,2141.0480935200003,2306.5168626962322,2484.7737208722233,2676.8069827679037,Crescente,ALTA NOS ÚLTIMOS MESES
141615,Gerente de Logistica (Armazenagem e Distribuicao),1800.5,Prophet,0.6148,1939.6498489938162,2089.553755457781,2251.042836011189,2425.0124392933712,Crescente,MUDANÇA RÁPIDA
141705,Gerente de Produtos Bancarios,1942.9,Fallback,0.9173,2093.0550911469513,2254.814768941362,2429.0758823027713,2616.804592226099,Decrescente,MERCADO INCERTO
141710,Gerente de Agencia,1718.96,Fallback,0.7361,1851.8081113170845,1994.92325658523,2149.098913296192,2315.18988205928,Oscilante,CRESCIMENTO LEVE
141715,Gerente de Cambio e Comercio Exterior,1763.16,Holt-Winters,1.079,1899.424064288774,2046.2191610513419,2204.3591706423153,2374.7208733487923,Decrescente,MERCADO INCERTO
141720,Gerente de Credito e Cobranca,2030.52,Holt-Winters,1.1815,2187.4467155673,2356.5013560300654,2538.621215983027,2734.8160279000144,Decrescente,MUDANÇA RÁPIDA
141725,Gerente de Credito Imobiliario,2068.06,Fallback,0.7774,2227.8879570731197,2400.0680586015096,2585.5549277652317,2785.376964845904,Oscilante,CRESCIMENTO LEVE
141730,Gerente de Credito Rural,1829.88,Holt-Winters,0.9966,1971.3004530279393,2123.65044489702,2287.7746541294946,2464.5830393858123,Oscilante,CRESCIMENTO VOLÁTIL
141735,Gerente de Recuperacao de Credito,1742.38,Fallback,0.9244,1877.0381026880566,2022.1031227073192,2178.3793482972374,2346.7332263126823,Oscilante,NOVA TENDÊNCIA
142105,Gerente Administrativo,2050.38,Prophet,0.7141,2208.841575884444,2379.549696815065,2563.450824826783,2761.564568330099,Crescente,MERCADO ESTÁVEL
142110,Gerente de Riscos,1713.62,Linear,0.5452,1846.0554147363416,1988.7259685795957,2142.4226740602576,2307.9976763243026,Oscilante,RETRAÇÃO LEVE
142115,Gerente Financeiro,2061.69,Fallback,0.9354,2221.025657968376,2392.6754135460997,2577.5909495006435,2776.7974984541797,Crescente,CRESCIMENTO LEVE
142120,Tecnólogo em Gestão Administrativo- Financeira,1693.02,ARIMA,0.9778,1823.8633642563236,1964.8188275840778,2116.667893487178,2280.2524631893716,Oscilante,ALTA NOS ÚLTIMOS MESES
142205,Gerente de Recursos Humanos,1882.5,Prophet,0.8813,2027.987137312335,2184.718103109843,2353.5618654768473,2535.4545498304756,Crescente,IMPREVISÍVEL
142210,Gerente de Departamento Pessoal,1745.44,ARIMA,1.0833,1880.3345917399427,2025.654377631896,2182.2050584211997,2350.8546026327253,Oscilante,CRESCIMENTO FORTE
142305,Gerente Comercial,1991.9,XGBoost,0.9623,2145.842007337286,2311.6812693675943,2490.3372535688354,2682.800487547052,Oscilante,CRESCIMENTO VOLÁTIL
142310,Gerente de Comunicacao,1644.46,Fallback,0.5972,1771.5504530276985,1908.4629651208566,2055.9566243304416,2214.849184071301,Decrescente,MUDANÇA RÁPIDA
142315,Gerente de Marketing,1998.72,XGBoost,0.9733,2153.189084243777,2319.5961577942658,2498.863836263418,2691.986038691723,Oscilante,MERCADO ESTÁVEL
142320,Gerente de Vendas,2098.81,ARIMA,1.0825,2261.014440192564,2435.754688971033,2623.9995638148534,2826.7927562973177,Crescente,CRESCIMENTO LEVE
142325,Relacoes Publicas (A),1739.27,XGBoost,1.1232,1873.687749435976,2018.4938407414909,2174.4911265699425,2342.5445072423117,Crescente,QUEDA RECENTE
142330,Analista de Negocios (A),1873.41,Linear,0.5758,2018.1946257170262,2174.1687870103647,2342.197255990959,2523.2116378209357,Oscilante,VARIAÇÃO INTENSA
